,epic_name,tm_name,epic_candname,pl_name,ra,ra_err,ra_str,dec,dec_err,dec_str,k2c_disp,k2c_refdisp,k2c_reflink,k2c_note,k2c_recentflag,k2_campaign_str,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metratio,st_rad,st_raderr1,st_raderr2,st_radlim,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_kep,st_keperr,st_keplim,st_bj,st_bjerr,st_bjlim,st_vj,st_vjerr,st_vjlim,st_us,st_userr,st_uslim,st_gs,st_gserr,st_gslim,st_rs,st_rserr,st_rslim,st_is,st_iserr,st_islim,st_zs,st_zserr,st_zslim,st_j2,st_j2err,st_j2lim,st_h2,st_h2err,st_h2lim,st_k2,st_k2err,st_k2lim,st_wise1,st_wise1err,st_wise1lim,st_wise2,st_wise2err,st_wise2lim,st_wise3,st_wise3err,st_wise3lim,st_wise4,st_wise4err,st_wise4lim,st_bmvj,st_bmvjerr,st_bmvjlim,st_jmh2,st_jmh2err,st_jmh2lim,st_hmk2,st_hmk2err,st_hmk2lim,st_jmk2,st_jmk2err,st_jmk2lim,pl_fppprob,pl_fppproblim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_tranflag
429,EPIC 206144956,2MASS J22125079-1055311,EPIC 206144956.01,K2-65 b,,,,,,,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,0,3.0,,,,,,,,,5213.0,336.0,-336.0,0.0,4.53,0.08,-0.08,0.0,,,,,,0.84,0.12,-0.12,0.0,,,,,10.395999999999999,,0.0,11.595,0.102,0.0,10.800999999999998,0.084,0.0,,,,11.189,0.05,0.0,10.347000000000001,0.04,0.0,10.056000000000001,0.01,0.0,,,,8.967,0.035,0.0,8.457,0.033,0.0,8.344,0.024,0.0,,,,,,,,,,,,,0.794,0.132,0.0,0.51,0.048,0.0,0.113,0.040999999999999995,0.0,0.623,0.042,0.0,1.7e-05,0.0,12.6475,0.0013,-0.0013,0,2456986.3303,0.0031,-0.0031,0,,,,,0.1429,0.35,-0.35,0.0,,,,,,,,,,,,,1.73,0.34,-0.34,0.0,0.141,0.034,-0.034,0.0,1.58,0.38,-0.38,0.0,,,,,1
430,EPIC 206153219,2MASS J22060640-1042414,EPIC 206153219.01,K2-66 b,331.5267,0.0,22h06m06.41s,-10.711549,0.0,-10d42m41.6s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,3.0,,,,,,,,,5958.0,75.0,-75.0,0.0,4.04,0.06,-0.06,0.0,,,,,,1.71,0.14,-0.14,0.0,,,,,12.050999999999998,,0.0,12.3,0.23,0.0,11.71,0.18600000000000003,0.0,,,,12.386,0.04,0.0,11.972999999999999,0.01,0.0,11.907,0.17,0.0,,,,10.948,0.023,0.0,10.664000000000001,0.026000000000000002,0.0,10.609000000000002,0.021,0.0,10.585999999999999,0.023,0.0,10.609000000000002,0.021,0.0,10.610999999999999,0.099,0.0,8.908999999999999,,-1.0,0.59,0.29600000000000004,0.0,0.284,0.035,0.0,0.055,0.033,0.0,0.33899999999999997,0.031,0.0,2.8999999999999998e-06,0.0,5.06965,0.0008,-0.0008,0,2456984.009,0.05,-0.05,0,,,,,0.1833,0.15,-0.15,0.0,,,,,,,,,,,,,1.324,0.092,-0.092,0.0,0.222,0.024,-0.024,0.0,2.49,0.27,-0.27,0.0,,,,,1
431,EPIC 206154641,2MASS J22493256-1040320,EPIC 206154641.01,WASP-75 b,,,,,,,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,0,3.0,,,,,,,,,6090.0,74.0,-74.0,0.0,4.22,0.07,-0.07,0.0,,,,,,1.39,0.14,-0.14,0.0,,,,,11.299000000000001,,0.0,12.05,0.03,0.0,11.45,0.01,0.0,,,,11.692,0.03,0.0,11.329,0.02,0.0,11.130999999999998,0.07,0.0,,,,10.362,0.021,0.0,10.097000000000001,0.02,0.0,10.062000000000001,0.023,0.0,10.035,0.024,0.0,10.054,0.021,0.0,10.075,0.067,0.0,8.937999999999999,,-1.0,0.596,0.032,0.0,0.265,0.028999999999999998,0.0,0.035,0.03,0.0,0.3,0.031,0.0,0.07400000000000001,0.0,2.4841905,5e-06,-5e-06,0,2456982.61981,0.00072,-0.00072,0,,,,,0.078583,0.0078,-0.0078,0.0,,,,,,,,,,,,,10.31,0.043,-0.043,0.0,1.39,0.14,-0.14,0.0,15.6,1.6,-1.6,0.0,,,,,1
432,EPIC 206155547,2MASS J22142551-1039100,EPIC 206155547.01,K2-67 b,333.606312,0.0,22h14m25.51s,-10.652785,0.0,-10d39m10.0s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,0,3.0,,,,,,,,,5984.0,119.0,-119.0,0.0,4.31,0.15,-0.15,0.0,,,,,,1.12,0.22,-0.22,0.0,,,,,14.617,,0.0,15.325999999999999,0.06,0.0,14.713,0.042,0.0,,,,14.997,0.06,0.0,14.557,0.03,0.0,14.454,0.01,0.0,,,,13.609000000000002,0.027000000000000003,0.0,13.304,0.023,0.0,13.277000000000001,0.040999999999999995,0.0,13.235999999999999,0.025,0.0,13.29,0.034,0.0,12.354000000000001,0.51,0.0,8.207,,-1.0,0.613,0.073,0.0,0.305,0.035,0.0,0.027000000000000003,0.047,0.0,0.332,0.049,0.0,0.0024,0.0,24.38724,0.00028,-0.00028,0,2456985.88403,0.00037999999999999997,-0.00037999999999999997,0,,,,,0.24695999999999999,0.043,-0.043,0.0,,,,,,,,,,,,,14.27,0.11,-0.11,0.0,1.55,0.3,-0.3,0.0,17.4,3.4,-3.4,0.0,,,,,1
433,EPIC 206159027,2MASS J22160474-1034022,EPIC 206159027.01,K2-68 b,334.019783,0.0,22h16m04.75s,-10.567317999999998,0.0,-10d34m02.3s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,3.0,,,,,,,,,4746.0,96.0,-96.0,0.0,4.63,0.06,-0.06,0.0,,,,,,0.68,0.09,-0.09,0.0,,,,,12.597000000000001,,0.0,13.965,0.02,0.0,12.977,0.05,0.0,,,,13.502,0.02,0.0,12.603,0.01,0.0,12.21,0.01,0.0,,,,11.139000000000001,0.027000000000000003,0.0,10.651,0.021,0.0,10.53,0.019,0.0,10.459000000000001,0.022000000000000002,0.0,10.522,0.02,0.0,10.524000000000001,0.095,0.0,8.558,,-1.0,0.988,0.054000000000000006,0.0,0.488,0.034,0.0,0.121,0.027999999999999997,0.0,0.609,0.033,0.0,3.7e-07,0.0,8.05428,0.00082,-0.00082,0,2456982.3281,0.0038,-0.0038,0,,,,,0.1133,0.11,-0.11,0.0,,,,,,,,,,,,,2.11,0.16,-0.16,0.0,0.141,0.021,-0.021,0.0,1.58,0.23,-0.23,0.0,,,,,1
434,EPIC 206162305,2MASS J22230229-1029187,EPIC 206162305.01,K2-69 b,335.759539,0.0,22h23m02.29s,-10.48858,0.0,-10d29m18.9s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,3.0,,,,,,,,,4127.0,190.0,-190.0,0.0,4.79,0.06,-0.06,0.0,,,,,,0.49,0.07,-0.07,0.0,,,,,14.807,,0.0,,,,,,,,,,,,,,,,,,,,,,12.607999999999999,0.022000000000000002,0.0,11.933,0.025,0.0,11.765999999999998,0.024,0.0,11.64,0.023,0.0,11.61,0.022000000000000002,0.0,11.738,0.303,0.0,9.054,,-1.0,,,,0.675,0.033,0.0,0.16699999999999998,0.035,0.0,0.8420000000000001,0.033,0.0,0.00036,0.0,7.06599,0.0005,-0.0005,0,2456982.7825,0.0023,-0.0023,0,,,,,0.0675,0.11,-0.11,0.0,,,,,,,,,,,,,4.28,0.33,-0.33,0.0,0.207,0.032,-0.032,0.0,2.32,0.36,-0.36,0.0,,,,,1
435,EPIC 206181769,2MASS J22335419-1005057,EPIC 206181769.01,K2-70 b,338.475795,0.0,22h33m54.19s,-10.084946,0.0,-10d05m05.8s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,0,3.0,,,,,,,,,5622.0,268.0,-268.0,0.0,4.48,0.1,-0.1,0.0,,,,,,0.93,0.14,-0.14,0.0,,,,,12.77,,0.0,13.915,0.01,0.0,12.989,0.03,0.0,,,,13.467,0.01,0.0,12.699000000000002,0.01,0.0,12.472000000000001,0.03,0.0,,,,11.355,0.023,0.0,10.935,0.021,0.0,10.853,0.021,0.0,10.815,0.023,0.0,10.874,0.021,0.0,10.485999999999999,0.098,0.0,8.904,,-1.0,0.9259999999999999,0.032,0.0,0.42,0.031,0.0,0.08199999999999999,0.03,0.0,0.502,0.031,0.0,5.2e-07,0.0,13.97896,0.00095,-0.00095,0,2456984.4435,0.0021,-0.0021,0,,,,,0.1467,0.1,-0.1,0.0,,,,,,,,,,,,,2.81,0.17,-0.17,0.0,0.258,0.042,-0.042,0.0,2.89,0.47,-0.47,0.0,,,,,1
436,EPIC 206192335,2MASS J22103940-0953231,EPIC 206192335.01,,332.664193,0.0,22h10m39.41s,-9.889762,0.0,-09d53m23.1s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,3.0,,,,,,,,,5518.0,73.0,-73.0,0.0,4.56,0.02,-0.02,0.0,,,,,,0.82,0.03,-0.03,0.0,,,,,11.87,,0.0,12.481,0.25,0.0,12.312000000000001,0.263,0.0,,,,12.4,0.06,0.0,11.817,0.02,0.0,11.642999999999999,0.06,0.0,,,,10.651,0.024,0.0,10.305,0.023,0.0,10.25,0.019,0.0,10.187000000000001,0.023,0.0,10.23,0.02,0.0,10.275,0.087,0.0,8.649,,-1.0,0.16899999999999998,0.363,0.0,0.34600000000000003,0.033,0.0,0.055,0.03,0.0,0.401,0.031,0.0,5.9999999999999995e-05,0.0,3.59912,0.00024,-0.00024,0,2456983.5446,0.0025,-0.0025,0,,,,,0.06988,0.083,-0.083,0.0,,,,,,,,,,,,,1.63,0.12,-0.12,0.0,0.13,0.011000000000000001,-0.011000000000000001,0.0,1.46,0.12,-0.12,0.0,,,,,1
437,EPIC 206192813,2MASS J22465386-0952538,EPIC 206192813.01,K2-71 b,341.724437,0.0,22h46m53.86s,-9.881619,0.0,-09d52m53.8s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,3.0,,,,,,,,,4006.0,133.0,-133.0,0.0,4.85,0.06,-0.06,0.0,,,,,,0.43,0.05,-0.05,0.0,,,,,14.875,,0.0,,,,,,,,,,,,,,,,,,,,,,12.597999999999999,0.022000000000000002,0.0,11.927,0.026000000000000002,0.0,11.732000000000001,0.026000000000000002,0.0,11.565999999999999,0.023,0.0,11.52,0.022000000000000002,0.0,11.575,0.251,0.0,8.78,,-1.0,,,,0.6709999999999999,0.034,0.0,0.195,0.037000000000000005,0.0,0.866,0.034,0.0,0.00027,0.0,6.98541,0.00075,-0.00075,0,2456987.3785,0.0031,-0.0031,0,,,,,0.0587,0.15,-0.15,0.0,,,,,,,,,,,,,4.57,0.43,-0.43,0.0,0.192,0.028999999999999998,-0.028999999999999998,0.0,2.15,0.33,-0.33,0.0,,,,,1
438,EPIC 206209135,2MASS J22182923-0936444,EPIC 206209135.01,K2-72 b,334.621964,0.0,22h18m29.27s,-9.612382,0.0,-09d36m44.6s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,3.0,,,,,,,,,3497.0,150.0,-150.0,0.0,5.05,0.07,-0.07,0.0,,,,,,0.23,0.06,-0.06,0.0,,,,,14.407,,0.0,16.692,0.086,0.0,15.309000000000001,0.05,0.0,,,,16.135,0.14,0.0,14.722999999999999,0.05,0.0,13.665999999999999,0.1,0.0,,,,11.685,0.023,0.0,11.122,0.021,0.0,10.962,0.021,0.0,,,,,,,,,,,,,1.383,0.099,0.0,0.563,0.031,0.0,0.16,0.03,0.0,0.723,0.031,0.0,1.9e-05,0.0,5.57739,0.00068,-0.00068,0,2457010.3766,0.0025,-0.0025,0,,,,,0.0696,0.16,-0.16,0.0,,,,,,,,,,,,,2.95,0.26,-0.26,0.0,0.067,0.018000000000000002,-0.018000000000000002,0.0,0.75,0.2,-0.2,0.0,,,,,1
439,EPIC 206209135,2MASS J22182923-0936444,EPIC 206209135.03,K2-72 d,334.621964,0.0,22h18m29.27s,-9.612382,0.0,-09d36m44.6s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,3.0,,,,,,,,,3497.0,150.0,-150.0,0.0,5.05,0.07,-0.07,0.0,,,,,,0.23,0.06,-0.06,0.0,,,,,14.407,,0.0,16.692,0.086,0.0,15.309000000000001,0.05,0.0,,,,16.135,0.14,0.0,14.722999999999999,0.05,0.0,13.665999999999999,0.1,0.0,,,,11.685,0.023,0.0,11.122,0.021,0.0,10.962,0.021,0.0,,,,,,,,,,,,,1.383,0.099,0.0,0.563,0.031,0.0,0.16,0.03,0.0,0.723,0.031,0.0,0.0012,0.0,7.7599,0.0014,-0.0014,0,2456984.7857,0.0064,-0.0064,0,,,,,0.0604,0.24,-0.24,0.0,,,,,,,,,,,,,2.86,0.32,-0.32,0.0,0.065,0.018000000000000002,-0.018000000000000002,0.0,0.73,0.2,-0.2,0.0,,,,,1
440,EPIC 206209135,2MASS J22182923-0936444,EPIC 206209135.04,K2-72 e,334.621964,0.0,22h18m29.27s,-9.612382,0.0,-09d36m44.6s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,3.0,,,,,,,,,3497.0,150.0,-150.0,0.0,5.05,0.07,-0.07,0.0,,,,,,0.23,0.06,-0.06,0.0,,,,,14.407,,0.0,16.692,0.086,0.0,15.309000000000001,0.05,0.0,,,,16.135,0.14,0.0,14.722999999999999,0.05,0.0,13.665999999999999,0.1,0.0,,,,11.685,0.023,0.0,11.122,0.021,0.0,10.962,0.021,0.0,,,,,,,,,,,,,1.383,0.099,0.0,0.563,0.031,0.0,0.16,0.03,0.0,0.723,0.031,0.0,0.00035,0.0,24.1669,0.0057,-0.0057,0,2456987.046,0.08,-0.08,0,,,,,0.0938,0.34,-0.34,0.0,,,,,,,,,,,,,3.2,0.35,-0.35,0.0,0.073,0.02,-0.02,0.0,0.82,0.22,-0.22,0.0,,,,,1
441,EPIC 206245553,2MASS J22200610-0903219,EPIC 206245553.01,K2-73 b,335.025479,0.0,22h20m06.11s,-9.056092999999999,0.0,-09d03m21.9s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,0,3.0,,,,,,,,,5922.0,76.0,-76.0,0.0,4.41,0.06,-0.06,0.0,,,,,,1.06,0.07,-0.07,0.0,,,,,11.745,,0.0,12.431,0.349,0.0,11.345,0.146,0.0,,,,12.115,0.03,0.0,11.687999999999999,0.05,0.0,11.587,0.02,0.0,,,,10.695,0.026000000000000002,0.0,10.382,0.021,0.0,10.322000000000001,0.021,0.0,10.293,0.023,0.0,10.335,0.02,0.0,10.222999999999999,0.07,0.0,8.891,,-1.0,1.0859999999999999,0.37799999999999995,0.0,0.313,0.033,0.0,0.06,0.03,0.0,0.373,0.033,0.0,8.2e-06,0.0,7.49543,0.00059,-0.00059,0,2456987.6741,0.0023,-0.0023,0,,,,,0.15083,0.085,-0.085,0.0,,,,,,,,,,,,,2.1,0.12,-0.12,0.0,0.21899999999999997,0.019,-0.019,0.0,2.45,0.21,-0.21,0.0,,,,,1
442,EPIC 206247743,2MASS J22332842-0901219,EPIC 206247743.01,K2-39 b,338.368392,0.0,22h33m28.41s,-9.022769,0.0,-09d01m22.0s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,3.0,,,,,,,,,4993.0,72.0,-72.0,0.0,3.68,0.06,-0.06,0.0,,,,,,2.59,0.21,-0.21,0.0,,,,,10.581,,0.0,12.152000000000001,0.223,0.0,10.832,0.075,0.0,,,,11.353,0.03,0.0,10.533,0.04,0.0,10.251,0.06,0.0,,,,9.082,0.024,0.0,8.594,0.042,0.0,8.516,0.024,0.0,8.419,0.022000000000000002,0.0,8.514,0.021,0.0,8.441,0.025,0.0,8.338,0.435,0.0,1.32,0.235,0.0,0.488,0.048,0.0,0.078,0.048,0.0,0.5660000000000001,0.034,0.0,0.025,0.0,4.60497,0.00071,-0.00071,0,2456985.4315,0.0054,-0.0054,0,,,,,0.0,1.4,-1.4,0.0,,,,,,,,,,,,,2.52,0.27,-0.27,0.0,0.633,0.0,0.0,0.0,7.09,0.0,0.0,0.0,,,,,1
443,EPIC 206268299,2MASS J22394063-0842521,EPIC 206268299.01,K2-74 b,339.91935,0.0,22h39m40.64s,-8.714505,0.0,-08d42m52.2s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,3.0,,,,,,,,,6060.0,86.0,-86.0,0.0,4.44,0.06,-0.06,0.0,,,,,,0.98,0.06,-0.06,0.0,,,,,12.43,,0.0,13.139000000000001,0.042,0.0,12.588,0.031,0.0,,,,12.817,0.031,0.0,12.405,0.040999999999999995,0.0,12.264000000000001,0.061,0.0,,,,11.427,0.027000000000000003,0.0,11.177,0.026000000000000002,0.0,11.068,0.019,0.0,11.039000000000001,0.023,0.0,11.085,0.022000000000000002,0.0,11.254000000000001,0.185,0.0,8.392000000000001,,-1.0,0.551,0.052000000000000005,0.0,0.25,0.037000000000000005,0.0,0.109,0.032,0.0,0.359,0.033,0.0,4.5e-07,0.0,19.5666,0.0033,-0.0033,0,2456997.9992,0.0045,-0.0045,0,,,,,0.2133,0.15,-0.15,0.0,,,,,,,,,,,,,2.15,0.11,-0.11,0.0,0.20600000000000002,0.017,-0.017,0.0,2.31,0.19,-0.19,0.0,,,,,1
444,EPIC 206348688,2MASS J22352275-0728114,EPIC 206348688.01,K2-75 b,338.84485,0.0,22h35m22.76s,-7.469853,0.0,-07d28m11.5s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,3.0,,,,,,,,,5995.0,94.0,-94.0,0.0,4.12,0.07,-0.07,0.0,,,,,,1.56,0.15,-0.15,0.0,,,,,12.565999999999999,,0.0,13.345999999999998,0.042,0.0,12.700999999999999,0.031,0.0,,,,12.991,0.031,0.0,12.546,0.040999999999999995,0.0,12.384,0.061,0.0,,,,11.564,0.028999999999999998,0.0,11.283,0.026000000000000002,0.0,11.177999999999999,0.019,0.0,11.157,0.023,0.0,11.181,0.021,0.0,11.195,0.205,0.0,8.792,,-1.0,0.645,0.052000000000000005,0.0,0.281,0.039,0.0,0.105,0.032,0.0,0.386,0.035,0.0,3.1e-05,0.0,7.8142,0.0021,-0.0021,0,2456983.451,0.01,-0.01,0,,,,,0.2283,0.31,-0.31,0.0,,,,,,,,,,,,,1.56,0.11,-0.11,0.0,0.23800000000000002,0.028999999999999998,-0.028999999999999998,0.0,2.67,0.32,-0.32,0.0,,,,,1
445,EPIC 206348688,2MASS J22352275-0728114,EPIC 206348688.02,K2-75 c,338.84485,0.0,22h35m22.76s,-7.469853,0.0,-07d28m11.5s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,3.0,,,,,,,,,5995.0,94.0,-94.0,0.0,4.12,0.07,-0.07,0.0,,,,,,1.56,0.15,-0.15,0.0,,,,,12.565999999999999,,0.0,13.345999999999998,0.042,0.0,12.700999999999999,0.031,0.0,,,,12.991,0.031,0.0,12.546,0.040999999999999995,0.0,12.384,0.061,0.0,,,,11.564,0.028999999999999998,0.0,11.283,0.026000000000000002,0.0,11.177999999999999,0.019,0.0,11.157,0.023,0.0,11.181,0.021,0.0,11.195,0.205,0.0,8.792,,-1.0,0.645,0.052000000000000005,0.0,0.281,0.039,0.0,0.105,0.032,0.0,0.386,0.035,0.0,0.00022999999999999998,0.0,18.311,0.014,-0.014,0,2456992.715,0.027,-0.027,0,,,,,0.2675,0.85,-0.85,0.0,,,,,,,,,,,,,1.62,0.15,-0.15,0.0,0.247,0.034,-0.034,0.0,2.77,0.38,-0.38,0.0,,,,,1
446,EPIC 206403979,,EPIC 206403979.01,,332.889367,0.0,22h11m33.45s,-6.5685649999999995,0.0,-06d34m06.8s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,3.0,,,,,,,,,4840.0,12.0,-12.0,0.0,4.81,0.0,-0.0,0.0,,,,,,0.48,0.1,-0.1,0.0,,,,,18.642,,0.0,,,,,,,19.361,0.034,0.0,18.846,0.01,0.0,18.574,0.01,0.0,18.416,0.012,0.0,18.363,0.035,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,0.0,23.8039,0.0046,-0.0046,0,2456982.3884,0.0067,-0.0067,0,,,,,0.1075,0.37,-0.37,0.0,,,,,,,,,,,,,21.0,23.0,-23.0,0.0,1.1,1.1,-1.1,0.0,12.0,12.0,-12.0,0.0,,,,,1
447,EPIC 206432863,2MASS J22282534-0605119,EPIC 206432863.01,K2-76 b,337.105587,0.0,22h28m25.34s,-6.086677,0.0,-06d05m12.0s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,0,3.0,,,,,,,,,5806.0,90.0,-90.0,0.0,4.23,0.07,-0.07,0.0,,,,,,1.28,0.12,-0.12,0.0,,,,,13.008,,0.0,,,,,,,,,,,,,,,,,,,,,,11.854000000000001,0.023,0.0,11.505999999999998,0.026000000000000002,0.0,11.484000000000002,0.023,0.0,11.433,0.023,0.0,11.453,0.022000000000000002,0.0,11.422,0.252,0.0,8.465,,-1.0,,,,0.348,0.035,0.0,0.022000000000000002,0.035,0.0,0.37,0.033,0.0,0.00014,0.0,23.9726,0.0011,-0.0011,0,2456983.8337,0.0015,-0.0015,0,,,,,0.2225,0.1,-0.1,0.0,,,,,,,,,,,,,7.93,0.17,-0.17,0.0,0.99,0.1,-0.1,0.0,11.1,1.1,-1.1,0.0,,,,,1
448,EPIC 206543223,2MASS J22240267-0357158,EPIC 206543223.01,,336.01115699999997,0.0,22h24m02.68s,-3.95439,0.0,-03d57m15.8s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,0,3.0,,,,,,,,,5554.0,147.0,-147.0,0.0,4.49,0.05,-0.05,0.0,,,,,,0.93,0.06,-0.06,0.0,,,,,11.487,,0.0,12.525,0.01,0.0,11.587,0.01,0.0,,,,12.159,0.03,0.0,11.342,0.04,0.0,11.199000000000002,0.06,0.0,,,,10.38,0.023,0.0,10.009,0.023,0.0,9.933,0.019,0.0,9.91,0.023,0.0,9.972999999999999,0.02,0.0,9.866,0.062,0.0,8.72,,-1.0,0.938,0.013999999999999999,0.0,0.371,0.033,0.0,0.076,0.03,0.0,0.447,0.03,0.0,0.67,0.0,17.81188,0.00093,-0.00093,0,2456988.7754,0.0031,-0.0031,0,,,,,0.13,0.35,-0.35,0.0,,,,,,,,,,,,,21.2,1.4,-1.4,0.0,1.93,0.18,-0.18,0.0,21.6,2.0,-2.0,0.0,,,,,1
449,EPIC 207389002,,EPIC 207389002.01,,,,,,,,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,,,,,,,,,,6097.0,323.0,-323.0,0.0,4.37,0.1,-0.1,0.0,,,,,,1.12,0.17,-0.17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014,0.0,2.931226,8.6e-05,-8.6e-05,0,2456775.09504,0.0005200000000000001,-0.0005200000000000001,0,,,,,0.19787000000000002,0.094,-0.094,0.0,,,,,,,,,,,,,75.0,18.0,-18.0,0.0,8.0,2.2,-2.2,0.0,90.0,25.0,-25.0,0.0,,,,,1
450,EPIC 207739861,,EPIC 207739861.01,,,,,,,,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,,,,,,,,,,5614.0,273.0,-273.0,0.0,4.49,0.06,-0.06,0.0,,,,,,0.92,0.09,-0.09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1000000000000001e-16,0.0,1.81449,0.00011,-0.00011,0,2456769.3895,0.0013,-0.0013,0,,,,,0.108,1.6,-1.6,0.0,,,,,,,,,,,,,27.0,20.0,-20.0,0.0,2.4,1.8,-1.8,0.0,27.0,20.0,-20.0,0.0,,,,,1
451,EPIC 208445756,,EPIC 208445756.01,,,,,,,,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,,,,,,,,,,6173.0,141.0,-141.0,0.0,4.35,0.12,-0.12,0.0,,,,,,1.15,0.2,-0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.0,22.4844,0.0013,-0.0013,0,2456775.03407,0.00078,-0.00078,0,,,,,0.27879,0.062,-0.062,0.0,,,,,,,,,,,,,65.0,23.0,-23.0,0.0,7.0,2.8,-2.8,0.0,79.0,31.0,-31.0,0.0,,,,,1
